Orginal,Year,Category,Order,People,Films,Original
69,2014,外国映画部門,20,,アナと雪の女王,外国映画部門	「アナと雪の女王」ウォルト・ディズニー・スタジオ・ジャパン配給
69,2014,特別賞,21,,,特別賞	野上照代（元黒澤映画助手）
70,2015,日本映画大賞,0,,恋人たち,
70,2015,日本映画優秀賞,1,,岸辺の旅,日本映画優秀賞	「岸辺の旅」黒沢 清
70,2015,外国映画ベストワン賞,2,,,外国映画ベストワン賞	「バードマン　あるいは（無知がもたらす予期せぬ奇跡）」 アレハンドロ・G・イニャリトゥ
70,2015,監督賞,3,塚本晋也,野火,監督賞	塚本晋也「野火」
70,2015,脚本賞,4,原田眞人,駆込み女と駆出し男,脚本賞	原田眞人「駆込み女と駆出し男」
70,2015,男優主演賞,5,塚本晋也,野火,男優主演賞	塚本晋也「野火」
70,2015,女優主演賞,6,綾瀬はるか,海街diary,女優主演賞	綾瀬はるか「海街diary」
70,2015,男優助演賞,7,加藤健一,母と暮せば,男優助演賞	加藤健一「母と暮せば」
70,2015,女優助演賞,8,長澤まさみ,海街diary,女優助演賞	長澤まさみ「海街diary」
70,2015,スポニチグランプリ新人賞,9,,,スポニチグランプリ新人賞	野田洋次郎「トイレのピエタ」
70,2015,スポニチグランプリ新人賞,10,,,スポニチグランプリ新人賞	藤野涼子「ソロモンの偽証　前篇・事件／後編・裁判」
70,2015,田中絹代賞,11,,,田中絹代賞	桃井かおり
70,2015,撮影賞,12,藤澤順一,ソロモンの偽証　前篇・事件／後編・裁判,撮影賞	藤澤順一「ソロモンの偽証　前篇・事件／後編・裁判」
70,2015,美術賞,13,原田哲男,日本のいちばん長い日,美術賞	原田哲男「日本のいちばん長い日」
70,2015,音楽賞,14,坂本龍一,母と暮せば,音楽賞	坂本龍一「母と暮せば」
70,2015,録音賞,15,小川武,恋人たち,録音賞	小川 武「恋人たち」
70,2015,ドキュメンタリー映画賞,16,,沖縄 うりずんの雨,ドキュメンタリー映画賞	「沖縄 うりずんの雨」ジャン・ユンカーマン
70,2015,アニメーション映画賞,17,,百日紅　～Miss HOKUSAI～,アニメーション映画賞	「百日紅　～Miss HOKUSAI～」原 恵一
70,2015,大藤信郎賞,18,,,大藤信郎賞	「水準原点」折笠 良
70,2015,日本映画部門,19,,幕が上がる,日本映画部門	「幕が上がる」本広 克行
70,2015,外国映画部門,20,,ミッション：インポッシブル／ローグ・ネイション,外国映画部門	「ミッション：インポッシブル／ローグ・ネイション」クリストファー・マッカリー
70,2015,特別賞,21,,,特別賞	櫛桁一則（「シネマリーン」支配人）
70,2015,特別賞,22,,,特別賞	橋本 忍（脚本家）
70,2015,かわさきシネマアワード,23,,小川町セレナーデ,かわさきシネマアワード	「小川町セレナーデ」原 桂之介
71,2016,日本映画大賞,0,,シン・ゴジラ,
71,2016,日本映画優秀賞,1,,この世界の片隅に,日本映画優秀賞	「この世界の片隅に」片渕 須直
71,2016,外国映画ベストワン賞,2,,,外国映画ベストワン賞	「ハドソン川の奇跡」 クリント・イーストウッド
71,2016,監督賞,3,西川美和,永い言い訳,監督賞	西川 美和「永い言い訳」
71,2016,脚本賞,4,向井康介,聖の青春,脚本賞	向井 康介「聖の青春」
71,2016,男優主演賞,5,本木雅弘,永い言い訳,男優主演賞	本木 雅弘「永い言い訳」
71,2016,女優主演賞,6,筒井真理子,淵に立つ,女優主演賞	筒井 真理子「淵に立つ」
71,2016,男優助演賞,7,香川照之,クリーピー　偽りの隣人,男優助演賞	香川 照之「クリーピー　偽りの隣人」
71,2016,女優助演賞,8,市川実日子,シン・ゴジラ,女優助演賞	市川 実日子「シン・ゴジラ」
71,2016,スポニチグランプリ新人賞,9,,,スポニチグランプリ新人賞	毎熊 克哉「ケンとカズ」
71,2016,スポニチグランプリ新人賞,10,,,スポニチグランプリ新人賞	中条 あやみ「セトウツミ」
71,2016,田中絹代賞,11,,,田中絹代賞	松原 智恵子
71,2016,撮影賞,12,斉藤幸一,64　ロクヨン,撮影賞	斉藤 幸一「64　ロクヨン」
71,2016,美術賞,13,林田裕至・佐久嶋依里,シン・ゴジラ,美術賞	林田 裕至・佐久嶋 依里「シン・ゴジラ」
71,2016,音楽賞,14,コトリンゴ,この世界の片隅に,音楽賞	コトリンゴ「この世界の片隅に」
71,2016,録音賞,15,白取貢,聖の青春,録音賞	白取 貢「聖の青春」
71,2016,ドキュメンタリー映画賞,16,,桜の樹の下,ドキュメンタリー映画賞	「桜の樹の下」田中 圭
71,2016,アニメーション映画賞,17,,君の名は。,アニメーション映画賞	「君の名は。」新海 誠
71,2016,大藤信郎賞,18,,,大藤信郎賞	「この世界の片隅に」片渕 須直
71,2016,日本映画部門,19,,君の名は。,日本映画部門	「君の名は。」新海 誠
71,2016,外国映画部門,20,,ズートピア,外国映画部門	「ズートピア」バイロン・ハワード／リッチ・ムーア
71,2016,特別賞,21,,,特別賞	島村 達雄（白組社長）
72,2017,日本映画大賞,0,,花筐／HANAGATAMI,
72,2017,日本映画優秀賞,1,,あゝ、荒野,日本映画優秀賞	「あゝ、荒野」岸 善幸 監督
72,2017,外国映画ベストワン賞,2,,,外国映画ベストワン賞	「わたしは、ダニエル・ブレイク」 ケン・ローチ 監督
72,2017,監督賞,3,富田克也,バンコクナイツ,監督賞	富田 克也「バンコクナイツ」
72,2017,脚本賞,4,石井裕也,映画　夜空はいつでも最高密度の青色だ,脚本賞	石井 裕也「映画　夜空はいつでも最高密度の青色だ」
72,2017,男優主演賞,5,菅田将暉,あゝ、荒野,男優主演賞	菅田 将暉「あゝ、荒野」
72,2017,女優主演賞,6,長澤まさみ,散歩する侵略者,女優主演賞	長澤 まさみ「散歩する侵略者」
72,2017,男優助演賞,7,役所広司,三度目の殺人,男優助演賞	役所 広司「三度目の殺人」
72,2017,女優助演賞,8,田中麗奈,幼な子われらに生まれ,女優助演賞	田中 麗奈「幼な子われらに生まれ」
72,2017,スポニチグランプリ新人賞,9,,,スポニチグランプリ新人賞	高杉 真宙「散歩する侵略者」
72,2017,スポニチグランプリ新人賞,10,,,スポニチグランプリ新人賞	伊東 蒼「島々清しゃ」
72,2017,田中絹代賞,11,,,田中絹代賞	水野 久美
72,2017,撮影賞,12,鎌苅洋一,映画　夜空はいつでも最高密度の青色だ,撮影賞	鎌苅 洋一「映画　夜空はいつでも最高密度の青色だ」
72,2017,美術賞,13,竹内公一,花筐／HANAGATAMI,美術賞	竹内 公一「花筐／HANAGATAMI」
72,2017,音楽賞,14,"Soi48(宇都木景一,高木紳介)・Young-G他",バンコクナイツ,音楽賞	Soi48(宇都木景一、高木紳介)・Young-G 他「バンコクナイツ」
72,2017,録音賞,15,"加藤大和,高須賀健吾",映画　夜空はいつでも最高密度の青色だ,録音賞	加藤 大和、高須賀 健吾「映画　夜空はいつでも最高密度の青色だ」
72,2017,ドキュメンタリー映画賞,16,,三里塚のイカロス,ドキュメンタリー映画賞	「三里塚のイカロス」代島 治彦 監督
72,2017,アニメーション映画賞,17,,こんぷれっくす×コンプレックス,アニメーション映画賞	「こんぷれっくす×コンプレックス」ふくだ みゆき 監督
72,2017,大藤信郎賞,18,,,大藤信郎賞	「夜明け告げるルーのうた」湯浅 政明 監督
72,2017,日本映画部門,19,,忍びの国,日本映画部門	「忍びの国」中村 義洋 監督
72,2017,外国映画部門,20,,ラ・ラ・ランド,外国映画部門	「ラ・ラ・ランド」デイミアン・チャゼル 監督
72,2017,特別賞,21,,,特別賞	佐藤 忠男（映画評論家）
73,2018,日本映画大賞,0,,万引き家族,
73,2018,日本映画優秀賞,1,,菊とギロチン,日本映画優秀賞	「菊とギロチン」瀬々 敬久 監督
73,2018,外国映画ベストワン賞,2,,,外国映画ベストワン賞	「スリー・ビルボード」 マーティン・マクドナー 監督
73,2018,監督賞,3,上田慎一郎,カメラを止めるな！,監督賞	上田 慎一郎「カメラを止めるな！」
73,2018,脚本賞,4,野尻克己,鈴木家の嘘,脚本賞	野尻 克己「鈴木家の嘘」
73,2018,男優主演賞,5,柄本佑,きみの鳥はうたえる,男優主演賞	柄本 佑「きみの鳥はうたえる」
73,2018,女優主演賞,6,安藤サクラ,万引き家族,女優主演賞	安藤 サクラ「万引き家族」
73,2018,男優助演賞,7,塚本晋也,斬、 ,男優助演賞	塚本 晋也「斬、 」
73,2018,女優助演賞,8,樹木希林,万引き家族,女優助演賞	樹木 希林「万引き家族」
73,2018,スポニチグランプリ新人賞,9,,,スポニチグランプリ新人賞	玉置 玲央「教誨師」
73,2018,スポニチグランプリ新人賞,10,,,スポニチグランプリ新人賞	木竜 麻生「菊とギロチン」
73,2018,田中絹代賞,11,,,田中絹代賞	白川 和子
73,2018,撮影賞,12,月永雄太,モリのいる場所,撮影賞	月永 雄太「モリのいる場所」
73,2018,美術賞,13,"原田満生,堀明元紀",日日是好日,美術賞	原田 満生、堀明 元紀「日日是好日」
73,2018,音楽賞,14,Hi’Spec,きみの鳥はうたえる,音楽賞	Hi’Spec「きみの鳥はうたえる」
73,2018,録音賞,15,吉田憲義,日日是好日,録音賞	吉田 憲義「日日是好日」
73,2018,ドキュメンタリー映画賞,16,,廻り神楽,ドキュメンタリー映画賞	「廻り神楽」遠藤 協 監督
73,2018,アニメーション映画賞,17,,若おかみは小学生！,アニメーション映画賞	「若おかみは小学生！」高坂 希太郎 監督
73,2018,大藤信郎賞,18,,,大藤信郎賞	「リズと青い鳥」山田 尚子 監督
73,2018,日本映画部門,19,,劇場版 コード・ブルー - ドクターヘリ緊急救命 -,日本映画部門	「劇場版 コード・ブルー - ドクターヘリ緊急救命 -」西浦 正記 監督
73,2018,外国映画部門,20,,ボヘミアン・ラプソディ,外国映画部門	「ボヘミアン・ラプソディ」ブライアン・シンガー 監督
73,2018,特別賞,21,,,特別賞	戸田 奈津子（字幕翻訳家）
74,2019,日本映画大賞,0,,蜜蜂と遠雷,
74,2019,日本映画優秀賞,1,,新聞記者,日本映画優秀賞	「新聞記者」藤井 道人 監督
74,2019,外国映画ベストワン賞,2,,,外国映画ベストワン賞	「ジョーカー」 トッド・フィリップス 監督
74,2019,監督賞,3,石川慶,蜜蜂と遠雷,監督賞	石川 慶「蜜蜂と遠雷」
74,2019,脚本賞,4,阪本順治,半世界,脚本賞	阪本 順治「半世界」
74,2019,男優主演賞,5,成田凌,カツベン！,男優主演賞	成田 凌「カツベン！」
74,2019,女優主演賞,6,シム・ウンギョン,新聞記者,女優主演賞	シム・ウンギョン「新聞記者」
74,2019,男優助演賞,7,吉澤健,凪待ち,男優助演賞	吉澤 健「凪待ち」
74,2019,女優助演賞,8,池脇千鶴,半世界,女優助演賞	池脇 千鶴「半世界」
74,2019,スポニチグランプリ新人賞,9,,,スポニチグランプリ新人賞	鈴鹿 央士「蜜蜂と遠雷」
74,2019,スポニチグランプリ新人賞,10,,,スポニチグランプリ新人賞	関水 渚「町田くんの世界」
74,2019,田中絹代賞,11,,,田中絹代賞	風吹 ジュン
74,2019,撮影賞,12,クリストファー・ドイル,ある船頭の話,撮影賞	クリストファー・ドイル「ある船頭の話」
74,2019,美術賞,13,磯田典宏,カツベン！,美術賞	磯田典宏「カツベン！」
74,2019,音楽賞,14,RADWIMPS,天気の子,音楽賞	RADWIMPS「天気の子」
74,2019,録音賞,15,藤本賢一,半世界,録音賞	藤本賢一「半世界」
74,2019,ドキュメンタリー映画賞,16,,えんとこの歌　寝たきり歌人・遠藤滋,ドキュメンタリー映画賞	「えんとこの歌　寝たきり歌人・遠藤滋」伊勢 真一 監督
74,2019,アニメーション映画賞,17,,海獣の子供,アニメーション映画賞	「海獣の子供」渡辺 歩 監督
74,2019,大藤信郎賞,18,,,大藤信郎賞	「ある日本の絵描き少年」川尻 将由 監督
74,2019,日本映画部門,19,,凪待ち,日本映画部門	「凪待ち」白石 和彌 監督
74,2019,外国映画部門,20,,ジョーカー,外国映画部門	「ジョーカー」トッド・フィリップス 監督
74,2019,特別賞,21,,,特別賞	宮本 まさ江（衣装）
75,2020,日本映画大賞,0,,MOTHER マザー,
75,2020,日本映画優秀賞,1,,アンダードッグ,日本映画優秀賞	「アンダードッグ」武 正晴 監督
75,2020,外国映画ベストワン賞,2,,,外国映画ベストワン賞	「パラサイト 半地下の家族」 ポン・ジュノ監督
75,2020,監督賞,3,河瀬直美,朝が来る,監督賞	河瀬 直美「朝が来る」
